country_id,next_week_hospitalizations
Croatia 12/12/2020,2247
Croatia 12/13/2020,2384
Croatia 12/14/2020,2262
Croatia 12/15/2020,2316
Croatia 12/16/2020,2287
Croatia 12/17/2020,2329
Croatia 12/18/2020,2236
Croatia 12/19/2020,2181
Croatia 12/20/2020,2371
Croatia 12/21/2020,2297
Croatia 12/22/2020,2206
Croatia 12/23/2020,2171
Croatia 12/24/2020,2004
Croatia 12/25/2020,1893
Croatia 12/26/2020,1994
Croatia 12/27/2020,2029
Croatia 3/1/2021,1053
Croatia 3/2/2021,1002
Croatia 3/3/2021,1015
Croatia 3/4/2021,998
Croatia 3/5/2021,1012
Croatia 3/6/2021,1000
Croatia 3/7/2021,1072
Croatia 3/8/2021,1077
Croatia 3/9/2021,1021
Croatia 3/10/2021,1087
Croatia 3/11/2021,1079
Croatia 3/12/2021,1066
Croatia 3/13/2021,1057
Croatia 3/14/2021,1151
Croatia 3/15/2021,1118
Croatia 3/16/2021,1089
Croatia 3/17/2021,1168
Croatia 3/18/2021,1142
Croatia 3/19/2021,1172
Croatia 3/20/2021,1186
Croatia 3/21/2021,1261
Croatia 3/22/2021,1290
Croatia 3/23/2021,1253
Croatia 3/24/2021,1272
Croatia 3/25/2021,1315
Croatia 3/26/2021,1331
Croatia 3/27/2021,1373
Croatia 3/28/2021,1441
Cyprus 9/7/2020,24
Cyprus 9/8/2020,27
Cyprus 9/9/2020,26
Cyprus 9/10/2020,27
Cyprus 9/11/2020,26
Cyprus 9/12/2020,27
Cyprus 9/13/2020,26
Cyprus 9/14/2020,28
Cyprus 9/15/2020,29
Cyprus 9/16/2020,28
Cyprus 9/17/2020,30
Cyprus 9/18/2020,29
Cyprus 9/19/2020,30
Cyprus 9/20/2020,28
Cyprus 9/21/2020,30
Cyprus 9/22/2020,26
Cyprus 9/23/2020,33
Cyprus 9/24/2020,31
Cyprus 9/25/2020,34
Cyprus 9/26/2020,32
Cyprus 9/27/2020,37
Cyprus 9/28/2020,29
Cyprus 9/29/2020,32
Cyprus 9/30/2020,25
Cyprus 10/1/2020,27
Cyprus 10/2/2020,25
Cyprus 10/3/2020,28
Cyprus 10/4/2020,24
Cyprus 11/30/2020,72
Cyprus 12/1/2020,76
Cyprus 12/2/2020,70
Cyprus 12/3/2020,62
Cyprus 12/4/2020,52
Cyprus 12/5/2020,51
Cyprus 12/6/2020,56
Cyprus 12/7/2020,68
Cyprus 12/8/2020,60
Cyprus 12/9/2020,55
Cyprus 12/10/2020,49
Cyprus 12/11/2020,50
Cyprus 12/12/2020,55
Cyprus 12/13/2020,61
Cyprus 12/14/2020,66
Cyprus 12/15/2020,67
Cyprus 12/16/2020,67
Cyprus 12/17/2020,63
Cyprus 12/18/2020,57
Cyprus 12/19/2020,57
Cyprus 12/20/2020,64
Cyprus 12/21/2020,72
Cyprus 12/22/2020,75
Cyprus 12/23/2020,85
Cyprus 12/24/2020,88
Cyprus 12/25/2020,86
Cyprus 12/26/2020,86
Cyprus 12/27/2020,86
Cyprus 3/1/2021,146
Cyprus 3/2/2021,138
Cyprus 3/3/2021,148
Cyprus 3/4/2021,163
Cyprus 3/5/2021,179
Cyprus 3/6/2021,192
Cyprus 3/7/2021,198
Cyprus 3/8/2021,223
Cyprus 3/9/2021,234
Cyprus 3/10/2021,235
Cyprus 3/11/2021,242
Cyprus 3/12/2021,250
Cyprus 3/13/2021,247
Cyprus 3/14/2021,242
Cyprus 3/15/2021,228
Cyprus 3/16/2021,229
Cyprus 3/17/2021,234
Cyprus 3/18/2021,222
Cyprus 3/19/2021,210
Cyprus 3/20/2021,205
Cyprus 3/21/2021,216
Cyprus 3/22/2021,231
Cyprus 3/23/2021,241
Cyprus 3/24/2021,242
Cyprus 3/25/2021,229
Cyprus 3/26/2021,224
Cyprus 3/27/2021,232
Cyprus 3/28/2021,237
Czechia 9/7/2020,554
Czechia 9/8/2020,562
Czechia 9/9/2020,554
Czechia 9/10/2020,558
Czechia 9/11/2020,581
Czechia 9/12/2020,567
Czechia 9/13/2020,553
Czechia 9/14/2020,824
Czechia 9/15/2020,862
Czechia 9/16/2020,898
Czechia 9/17/2020,990
Czechia 9/18/2020,1046
Czechia 9/19/2020,994
Czechia 9/20/2020,958
Czechia 9/21/2020,1125
Czechia 9/22/2020,1156
Czechia 9/23/2020,1191
Czechia 9/24/2020,1240
Czechia 9/25/2020,1264
Czechia 9/26/2020,1217
Czechia 9/27/2020,1172
Czechia 9/28/2020,1319
Czechia 9/29/2020,1445
Czechia 9/30/2020,1577
Czechia 10/1/2020,1647
Czechia 10/2/2020,1708
Czechia 10/3/2020,1630
Czechia 10/4/2020,1600
Czechia 11/30/2020,4376
Czechia 12/1/2020,4222
Czechia 12/2/2020,4354
Czechia 12/3/2020,4383
Czechia 12/4/2020,4195
Czechia 12/5/2020,3850
Czechia 12/6/2020,3905
Czechia 12/7/2020,4468
Czechia 12/8/2020,4412
Czechia 12/9/2020,4519
Czechia 12/10/2020,4676
Czechia 12/11/2020,4475
Czechia 12/12/2020,4184
Czechia 12/13/2020,4222
Czechia 12/14/2020,4975
Czechia 12/15/2020,5073
Czechia 12/16/2020,4900
Czechia 12/17/2020,4896
Czechia 12/18/2020,4796
Czechia 12/19/2020,4464
Czechia 12/20/2020,4416
Czechia 12/21/2020,4879
Czechia 12/22/2020,5057
Czechia 12/23/2020,5015
Czechia 12/24/2020,4413
Czechia 12/25/2020,4048
Czechia 12/26/2020,4480
Czechia 12/27/2020,5120
Czechia 3/1/2021,8676
Czechia 3/2/2021,9107
Czechia 3/3/2021,8884
Czechia 3/4/2021,8752
Czechia 3/5/2021,8366
Czechia 3/6/2021,7834
Czechia 3/7/2021,7959
Czechia 3/8/2021,8265
Czechia 3/9/2021,8433
Czechia 3/10/2021,8487
Czechia 3/11/2021,8602
Czechia 3/12/2021,8304
Czechia 3/13/2021,7862
Czechia 3/14/2021,8031
Czechia 3/15/2021,8391
Czechia 3/16/2021,8475
Czechia 3/17/2021,8383
Czechia 3/18/2021,8217
Czechia 3/19/2021,7699
Czechia 3/20/2021,7106
Czechia 3/21/2021,7247
Czechia 3/22/2021,7504
Czechia 3/23/2021,7347
Czechia 3/24/2021,7263
Czechia 3/25/2021,7295
Czechia 3/26/2021,7017
Czechia 3/27/2021,6635
Czechia 3/28/2021,6837
Denmark 9/7/2020,21
Denmark 9/8/2020,25
Denmark 9/9/2020,28
Denmark 9/10/2020,28
Denmark 9/11/2020,31
Denmark 9/12/2020,35
Denmark 9/13/2020,38
Denmark 9/14/2020,62
Denmark 9/15/2020,64
Denmark 9/16/2020,64
Denmark 9/17/2020,68
Denmark 9/18/2020,66
Denmark 9/19/2020,67
Denmark 9/20/2020,72
Denmark 9/21/2020,83
Denmark 9/22/2020,87
Denmark 9/23/2020,90
Denmark 9/24/2020,97
Denmark 9/25/2020,101
Denmark 9/26/2020,103
Denmark 9/27/2020,103
Denmark 9/28/2020,82
Denmark 9/29/2020,79
Denmark 9/30/2020,81
Denmark 10/1/2020,84
Denmark 10/2/2020,77
Denmark 10/3/2020,78
Denmark 10/4/2020,83
Denmark 11/30/2020,419
Denmark 12/1/2020,414
Denmark 12/2/2020,426
Denmark 12/3/2020,430
Denmark 12/4/2020,454
Denmark 12/5/2020,441
Denmark 12/6/2020,464
Denmark 12/7/2020,805
Denmark 12/8/2020,822
Denmark 12/9/2020,822
Denmark 12/10/2020,802
Denmark 12/11/2020,792
Denmark 12/12/2020,788
Denmark 12/13/2020,804
Denmark 12/14/2020,1002
Denmark 12/15/2020,1013
Denmark 12/16/2020,1054
Denmark 12/17/2020,1088
Denmark 12/18/2020,1118
Denmark 12/19/2020,1143
Denmark 12/20/2020,1171
Denmark 12/21/2020,817
Denmark 12/22/2020,802
Denmark 12/23/2020,768
Denmark 12/24/2020,736
Denmark 12/25/2020,704
Denmark 12/26/2020,733
Denmark 12/27/2020,771
Denmark 3/1/2021,346
Denmark 3/2/2021,338
Denmark 3/3/2021,338
Denmark 3/4/2021,329
Denmark 3/5/2021,320
Denmark 3/6/2021,319
Denmark 3/7/2021,338
Denmark 3/8/2021,355
Denmark 3/9/2021,347
Denmark 3/10/2021,361
Denmark 3/11/2021,353
Denmark 3/12/2021,353
Denmark 3/13/2021,343
Denmark 3/14/2021,348
Denmark 3/15/2021,346
Denmark 3/16/2021,346
Denmark 3/17/2021,341
Denmark 3/18/2021,345
Denmark 3/19/2021,348
Denmark 3/20/2021,351
Denmark 3/21/2021,369
Denmark 3/22/2021,371
Denmark 3/23/2021,398
Denmark 3/24/2021,418
Denmark 3/25/2021,418
Denmark 3/26/2021,406
Denmark 3/27/2021,380
Denmark 3/28/2021,375
Estonia 9/7/2020,17
Estonia 9/8/2020,18
Estonia 9/9/2020,19
Estonia 9/10/2020,23
Estonia 9/11/2020,24
Estonia 9/12/2020,23
Estonia 9/13/2020,26
Estonia 9/14/2020,31
Estonia 9/15/2020,29
Estonia 9/16/2020,30
Estonia 9/17/2020,33
Estonia 9/18/2020,29
Estonia 9/19/2020,33
Estonia 9/20/2020,31
Estonia 9/21/2020,40
Estonia 9/22/2020,31
Estonia 9/23/2020,37
Estonia 9/24/2020,31
Estonia 9/25/2020,33
Estonia 9/26/2020,31
Estonia 9/27/2020,34
Estonia 9/28/2020,35
Estonia 9/29/2020,33
Estonia 9/30/2020,35
Estonia 10/1/2020,34
Estonia 10/2/2020,34
Estonia 10/3/2020,38
Estonia 10/4/2020,35
Estonia 11/30/2020,217
Estonia 12/1/2020,223
Estonia 12/2/2020,226
Estonia 12/3/2020,221
Estonia 12/4/2020,240
Estonia 12/5/2020,262
Estonia 12/6/2020,272
Estonia 12/7/2020,280
Estonia 12/8/2020,280
Estonia 12/9/2020,264
Estonia 12/10/2020,288
Estonia 12/11/2020,280
Estonia 12/12/2020,294
Estonia 12/13/2020,317
Estonia 12/14/2020,333
Estonia 12/15/2020,338
Estonia 12/16/2020,344
Estonia 12/17/2020,332
Estonia 12/18/2020,326
Estonia 12/19/2020,343
Estonia 12/20/2020,388
Estonia 12/21/2020,368
Estonia 12/22/2020,390
Estonia 12/23/2020,370
Estonia 12/24/2020,393
Estonia 12/25/2020,419
Estonia 12/26/2020,414
Estonia 12/27/2020,430
Estonia 3/1/2021,620
Estonia 3/2/2021,620
Estonia 3/3/2021,619
Estonia 3/4/2021,626
Estonia 3/5/2021,605
Estonia 3/6/2021,629
Estonia 3/7/2021,653
Estonia 3/8/2021,697
Estonia 3/9/2021,697
Estonia 3/10/2021,697
Estonia 3/11/2021,703
Estonia 3/12/2021,712
Estonia 3/13/2021,733
Estonia 3/14/2021,748
Estonia 3/15/2021,700
Estonia 3/16/2021,681
Estonia 3/17/2021,696
Estonia 3/18/2021,685
Estonia 3/19/2021,636
Estonia 3/20/2021,669
Estonia 3/21/2021,692
Estonia 3/22/2021,722
Estonia 3/23/2021,752
Estonia 3/24/2021,753
Estonia 3/25/2021,752
Estonia 3/26/2021,737
Estonia 3/27/2021,763
Estonia 3/28/2021,801
Iceland 9/7/2020,14
Iceland 9/8/2020,14
Iceland 9/9/2020,14
Iceland 9/10/2020,14
Iceland 9/11/2020,14
Iceland 9/12/2020,13
Iceland 9/13/2020,13
Iceland 9/15/2020,10
Iceland 9/16/2020,10
Iceland 9/17/2020,11
Iceland 9/18/2020,11
Iceland 9/19/2020,11
Iceland 9/20/2020,11
Iceland 9/21/2020,8
Iceland 9/22/2020,8
Iceland 9/23/2020,7
Iceland 9/24/2020,8
Iceland 9/25/2020,8
Iceland 9/26/2020,10
Iceland 9/27/2020,10
Iceland 9/28/2020,11
Iceland 10/4/2020,21
Iceland 11/30/2020,18
Iceland 12/1/2020,17
Iceland 12/2/2020,16
Iceland 12/3/2020,18
Iceland 12/4/2020,19
Iceland 12/8/2020,15
Iceland 12/9/2020,17
Iceland 12/10/2020,19
Iceland 12/11/2020,19
Iceland 12/12/2020,20
Iceland 12/13/2020,21
Iceland 12/14/2020,19
Iceland 12/15/2020,18
Iceland 12/16/2020,21
Iceland 12/17/2020,22
Iceland 12/18/2020,22
Iceland 12/19/2020,22
Iceland 12/20/2020,16
Iceland 12/21/2020,18
Iceland 12/22/2020,14
Iceland 12/27/2020,17
Iceland 3/3/2021,43
Iceland 3/7/2021,53
Iceland 3/8/2021,56
Iceland 3/9/2021,54
Iceland 3/14/2021,66
Iceland 3/18/2021,76
Iceland 3/21/2021,86
Iceland 3/25/2021,92
Iceland 3/28/2021,108
Ireland 9/7/2020,134
Ireland 9/8/2020,131
Ireland 9/9/2020,131
Ireland 9/10/2020,129
Ireland 9/11/2020,133
Ireland 9/12/2020,132
Ireland 9/13/2020,132
Ireland 9/14/2020,143
Ireland 9/15/2020,155
Ireland 9/16/2020,150
Ireland 9/17/2020,158
Ireland 9/18/2020,163
Ireland 9/19/2020,153
Ireland 9/20/2020,155
Ireland 9/21/2020,180
Ireland 9/22/2020,183
Ireland 9/23/2020,174
Ireland 9/24/2020,173
Ireland 9/25/2020,178
Ireland 9/26/2020,182
Ireland 9/27/2020,185
Ireland 9/28/2020,192
Ireland 9/29/2020,194
Ireland 9/30/2020,199
Ireland 10/1/2020,197
Ireland 10/2/2020,184
Ireland 10/3/2020,182
Ireland 10/4/2020,200
Ireland 11/30/2020,222
Ireland 12/1/2020,178
Ireland 12/2/2020,169
Ireland 12/3/2020,197
Ireland 12/4/2020,214
Ireland 12/5/2020,203
Ireland 12/6/2020,203
Ireland 12/7/2020,204
Ireland 12/8/2020,192
Ireland 12/9/2020,190
Ireland 12/10/2020,181
Ireland 12/11/2020,181
Ireland 12/12/2020,170
Ireland 12/13/2020,177
Ireland 12/14/2020,184
Ireland 12/15/2020,195
Ireland 12/16/2020,195
Ireland 12/17/2020,213
Ireland 12/18/2020,211
Ireland 12/19/2020,206
Ireland 12/20/2020,223
Ireland 12/21/2020,277
Ireland 12/22/2020,278
Ireland 12/23/2020,274
Ireland 12/24/2020,287
Ireland 12/25/2020,285
Ireland 12/26/2020,296
Ireland 12/27/2020,360
Ireland 3/1/2021,477
Ireland 3/2/2021,455
Ireland 3/3/2021,453
Ireland 3/4/2021,448
Ireland 3/5/2021,421
Ireland 3/6/2021,421
Ireland 3/7/2021,450
Ireland 3/8/2021,405
Ireland 3/9/2021,403
Ireland 3/10/2021,376
Ireland 3/11/2021,355
Ireland 3/12/2021,351
Ireland 3/13/2021,358
Ireland 3/14/2021,381
Ireland 3/15/2021,419
Ireland 3/16/2021,425
Ireland 3/17/2021,425
Ireland 3/18/2021,414
Ireland 3/19/2021,396
Ireland 3/20/2021,383
Ireland 3/21/2021,415
Ireland 3/22/2021,409
Ireland 3/23/2021,402
Ireland 3/24/2021,371
Ireland 3/25/2021,335
Ireland 3/26/2021,336
Ireland 3/27/2021,341
Ireland 3/28/2021,366
Italy 9/7/2020,2105
Italy 9/8/2020,2110
Italy 9/9/2020,2089
Italy 9/10/2020,2173
Italy 9/11/2020,2134
Italy 9/12/2020,2293
Italy 9/13/2020,2383
Italy 9/14/2020,2463
Italy 9/15/2020,2579
Italy 9/16/2020,2607
Italy 9/17/2020,2630
Italy 9/18/2020,2614
Italy 9/19/2020,2530
Italy 9/20/2020,2448
Italy 9/21/2020,2632
Italy 9/22/2020,2775
Italy 9/23/2020,2802
Italy 9/24/2020,2926
Italy 9/25/2020,2840
Italy 9/26/2020,2793
Italy 9/27/2020,2954
Italy 9/28/2020,3409
Italy 9/29/2020,3471
Italy 9/30/2020,3454
Italy 10/1/2020,3453
Italy 10/2/2020,3448
Italy 10/3/2020,3487
Italy 10/4/2020,3575
Italy 11/30/2020,34008
Italy 12/1/2020,33565
Italy 12/2/2020,33701
Italy 12/3/2020,33147
Italy 12/4/2020,32506
Italy 12/5/2020,31014
Italy 12/6/2020,32300
Italy 12/7/2020,32488
Italy 12/8/2020,32068
Italy 12/9/2020,32309
Italy 12/10/2020,31672
Italy 12/11/2020,30900
Italy 12/12/2020,30525
Italy 12/13/2020,30216
Italy 12/14/2020,29237
Italy 12/15/2020,28609
Italy 12/16/2020,28288
Italy 12/17/2020,27891
Italy 12/18/2020,26970
Italy 12/19/2020,26695
Italy 12/20/2020,26814
Italy 12/21/2020,28208
Italy 12/22/2020,28200
Italy 12/23/2020,27874
Italy 12/24/2020,27339
Italy 12/25/2020,26389
Italy 12/26/2020,26571
Italy 12/27/2020,27250
Italy 3/1/2021,23138
Italy 3/2/2021,23682
Italy 3/3/2021,23986
Italy 3/4/2021,24321
Italy 3/5/2021,24313
Italy 3/6/2021,24249
Italy 3/7/2021,24600
Italy 3/8/2021,25563
Italy 3/9/2021,25958
Italy 3/10/2021,26450
Italy 3/11/2021,26571
Italy 3/12/2021,26746
Italy 3/13/2021,27105
Italy 3/14/2021,27256
Italy 3/15/2021,28222
Italy 3/16/2021,29036
Italy 3/17/2021,29163
Italy 3/18/2021,29033
Italy 3/19/2021,28791
Italy 3/20/2021,28439
Italy 3/21/2021,28846
Italy 3/22/2021,29155
Italy 3/23/2021,29455
Italy 3/24/2021,29329
Italy 3/25/2021,29286
Italy 3/26/2021,29202
Italy 3/27/2021,29328
Italy 3/28/2021,29452
Lithuania 11/30/2020,2962
Lithuania 12/1/2020,2660
Lithuania 12/2/2020,2930
Lithuania 12/3/2020,2103
Lithuania 12/4/2020,1968
Lithuania 12/5/2020,2379
Lithuania 12/6/2020,2108
Lithuania 12/14/2020,2122
Lithuania 12/15/2020,1801
Lithuania 12/16/2020,1997
Lithuania 12/17/2020,2326
Lithuania 12/18/2020,2009
Lithuania 12/19/2020,2113
Lithuania 12/20/2020,2096
Lithuania 12/21/2020,1901
Lithuania 12/22/2020,1669
Lithuania 12/23/2020,1799
Lithuania 12/24/2020,1734
Lithuania 12/25/2020,1740
Lithuania 12/26/2020,2089
Lithuania 12/27/2020,2160
Lithuania 3/1/2021,854
Lithuania 3/2/2021,895
Lithuania 3/3/2021,890
Lithuania 3/4/2021,865
Lithuania 3/7/2021,904
Lithuania 3/8/2021,855
Lithuania 3/9/2021,856
Lithuania 3/10/2021,857
Lithuania 3/11/2021,857
Lithuania 3/12/2021,805
Lithuania 3/13/2021,894
Lithuania 3/14/2021,900
Lithuania 3/15/2021,832
Lithuania 3/16/2021,888
Lithuania 3/17/2021,873
Lithuania 3/18/2021,834
Lithuania 3/19/2021,845
Lithuania 3/20/2021,856
Lithuania 3/21/2021,864
Lithuania 3/22/2021,793
Lithuania 3/23/2021,807
Lithuania 3/24/2021,809
Lithuania 3/25/2021,822
Lithuania 3/26/2021,797
Lithuania 3/28/2021,916
Netherlands 9/7/2020,188
Netherlands 9/8/2020,189
Netherlands 9/9/2020,189
Netherlands 9/10/2020,190
Netherlands 9/11/2020,190
Netherlands 9/12/2020,191
Netherlands 9/13/2020,192
Netherlands 9/14/2020,267
Netherlands 9/15/2020,270
Netherlands 9/16/2020,277
Netherlands 9/17/2020,286
Netherlands 9/18/2020,286
Netherlands 9/19/2020,289
Netherlands 9/20/2020,296
Netherlands 9/21/2020,426
Netherlands 9/22/2020,425
Netherlands 9/23/2020,435
Netherlands 9/24/2020,436
Netherlands 9/25/2020,437
Netherlands 9/26/2020,440
Netherlands 9/27/2020,450
Netherlands 9/28/2020,540
Netherlands 9/29/2020,549
Netherlands 9/30/2020,561
Netherlands 10/1/2020,561
Netherlands 10/2/2020,555
Netherlands 10/3/2020,547
Netherlands 10/4/2020,565
Netherlands 11/30/2020,1460
Netherlands 12/1/2020,1473
Netherlands 12/2/2020,1492
Netherlands 12/3/2020,1478
Netherlands 12/4/2020,1446
Netherlands 12/5/2020,1454
Netherlands 12/6/2020,1486
Netherlands 12/7/2020,2151
Netherlands 12/8/2020,2123
Netherlands 12/9/2020,2138
Netherlands 12/10/2020,2115
Netherlands 12/11/2020,2070
Netherlands 12/12/2020,2034
Netherlands 12/13/2020,2035
Netherlands 12/14/2020,2699
Netherlands 12/15/2020,2712
Netherlands 12/16/2020,2725
Netherlands 12/17/2020,2742
Netherlands 12/18/2020,2710
Netherlands 12/19/2020,2666
Netherlands 12/20/2020,2657
Netherlands 12/21/2020,2514
Netherlands 12/22/2020,2524
Netherlands 12/23/2020,2554
Netherlands 12/24/2020,2575
Netherlands 12/25/2020,2605
Netherlands 12/26/2020,2561
Netherlands 12/27/2020,2584
Netherlands 3/1/2021,1467
Netherlands 3/2/2021,1486
Netherlands 3/3/2021,1544
Netherlands 3/4/2021,1535
Netherlands 3/5/2021,1492
Netherlands 3/6/2021,1437
Netherlands 3/7/2021,1427
Netherlands 3/8/2021,1551
Netherlands 3/9/2021,1555
Netherlands 3/10/2021,1606
Netherlands 3/11/2021,1637
Netherlands 3/12/2021,1635
Netherlands 3/13/2021,1617
Netherlands 3/14/2021,1647
Netherlands 3/15/2021,1911
Netherlands 3/16/2021,1941
Netherlands 3/17/2021,1954
Netherlands 3/18/2021,1931
Netherlands 3/19/2021,1878
Netherlands 3/20/2021,1872
Netherlands 3/21/2021,1882
Netherlands 3/22/2021,2122
Netherlands 3/23/2021,2134
Netherlands 3/24/2021,2162
Netherlands 3/25/2021,2173
Netherlands 3/26/2021,2142
Netherlands 3/27/2021,2142
Netherlands 3/28/2021,2162
Norway 9/7/2020,36
Norway 9/8/2020,33
Norway 9/9/2020,32
Norway 9/10/2020,32
Norway 9/11/2020,33
Norway 9/14/2020,38
Norway 9/15/2020,39
Norway 9/16/2020,35
Norway 9/17/2020,36
Norway 9/18/2020,37
Norway 9/21/2020,42
Norway 9/22/2020,44
Norway 9/23/2020,41
Norway 9/24/2020,40
Norway 9/25/2020,42
Norway 9/28/2020,37
Norway 9/29/2020,39
Norway 9/30/2020,42
Norway 10/1/2020,41
Norway 10/2/2020,40
Norway 11/30/2020,64
Norway 12/1/2020,67
Norway 12/2/2020,68
Norway 12/3/2020,61
Norway 12/4/2020,58
Norway 12/5/2020,70
Norway 12/6/2020,73
Norway 12/7/2020,73
Norway 12/8/2020,77
Norway 12/9/2020,65
Norway 12/10/2020,63
Norway 12/11/2020,65
Norway 12/12/2020,55
Norway 12/13/2020,51
Norway 12/14/2020,64
Norway 12/15/2020,69
Norway 12/16/2020,72
Norway 12/17/2020,72
Norway 12/18/2020,69
Norway 12/19/2020,76
Norway 12/20/2020,83
Norway 12/21/2020,96
Norway 12/22/2020,98
Norway 12/23/2020,89
Norway 12/24/2020,82
Norway 12/25/2020,77
Norway 12/26/2020,71
Norway 12/27/2020,79
Norway 3/1/2021,135
Norway 3/2/2021,140
Norway 3/3/2021,142
Norway 3/4/2021,146
Norway 3/5/2021,152
Norway 3/6/2021,157
Norway 3/7/2021,166
Norway 3/8/2021,214
Norway 3/9/2021,216
Norway 3/10/2021,219
Norway 3/11/2021,219
Norway 3/12/2021,213
Norway 3/13/2021,214
Norway 3/14/2021,228
Norway 3/15/2021,283
Norway 3/16/2021,293
Norway 3/17/2021,289
Norway 3/18/2021,284
Norway 3/19/2021,279
Norway 3/20/2021,281
Norway 3/21/2021,280
Norway 3/22/2021,276
Norway 3/23/2021,285
Norway 3/24/2021,290
Norway 3/25/2021,293
Norway 3/26/2021,285
Norway 3/27/2021,297
Norway 3/28/2021,311
Portugal 9/7/2020,566
Portugal 9/8/2020,571
Portugal 9/9/2020,557
Portugal 9/10/2020,581
Portugal 9/11/2020,561
Portugal 9/12/2020,618
Portugal 9/13/2020,616
Portugal 9/14/2020,654
Portugal 9/15/2020,630
Portugal 9/16/2020,634
Portugal 9/17/2020,615
Portugal 9/18/2020,589
Portugal 9/19/2020,647
Portugal 9/20/2020,647
Portugal 9/21/2020,667
Portugal 9/22/2020,708
Portugal 9/23/2020,732
Portugal 9/24/2020,738
Portugal 9/25/2020,790
Portugal 9/26/2020,734
Portugal 9/27/2020,760
Portugal 9/28/2020,804
Portugal 9/29/2020,786
Portugal 9/30/2020,785
Portugal 10/1/2020,806
Portugal 10/2/2020,781
Portugal 10/3/2020,752
Portugal 10/4/2020,782
Portugal 11/30/2020,3134
Portugal 12/1/2020,2996
Portugal 12/2/2020,3116
Portugal 12/3/2020,3090
Portugal 12/4/2020,3024
Portugal 12/5/2020,2935
Portugal 12/6/2020,3004
Portugal 12/7/2020,3189
Portugal 12/8/2020,3027
Portugal 12/9/2020,3167
